names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
MT-RNR2	20.355566	1.0744005	4.144350959550898e-92	1.6936719066396656e-87	1.0
MT-CO1	17.114283	0.8558879	1.1613822149823979e-65	2.3731103489842827e-61	1.0
MT-RNR1	17.024014	1.2128018	5.45032806275855e-65	7.424618564691789e-61	1.0
MT-ND4	16.409151	0.8629028	1.6449102957010398e-60	1.68056372636036e-56	1.0
CD74	16.144669	0.8255568	1.2381190628399274e-58	1.0119642348215864e-54	1.0
RPLP1	16.087748	1.1563127	3.1094663661392297e-58	2.117909366416865e-54	1.0
RPS6	16.071074	1.1238153	4.069768430994844e-58	2.375988949563804e-54	0.9946902654867257
RPS8	16.010128	1.1000003	1.0858677292880031e-57	5.547019561601603e-54	0.9964601769911504
MT-CO3	15.855924	0.8858279	1.2793367596258427e-56	5.809183928403257e-53	1.0
EEF1A1P5	15.619269	0.9963313	5.381882415595111e-55	2.199413886781254e-51	1.0
RPL19	15.571893	1.04231	1.1301322708997697e-54	4.198646864987353e-51	0.9946902654867257
RPS11	15.478864	0.9299382	4.8190800120321336e-54	1.6411778570976433e-50	0.9964601769911504
RPS12	15.455291	1.1858894	6.94975306206265e-54	2.184735064517803e-50	0.9929203539823008
RPL11	15.434017	1.0971618	9.666195624622239e-54	2.821631547081693e-50	0.9946902654867257
MT-CO2	15.39239	0.82373047	1.841050029185226e-53	5.015879436180842e-50	1.0
RPL13	15.310975	0.99102265	6.458803113629345e-53	1.6496994177793152e-49	1.0
RPLP2	15.260609	1.0021434	1.3993657907355513e-52	3.3639930452935158e-49	0.9982300884955753
SNORD100	15.179079	1.1296003	4.8656288609349586e-52	1.104686970332383e-48	0.9964601769911504
SNORA31	15.162291	1.0085897	6.283905250247411e-52	1.351601872957163e-48	1.0
RPS18	15.062477	1.1422681	2.858708464091056e-51	5.84134194010046e-48	0.9823008849557522
RPS14	14.832378	1.1855766	9.04703324263685e-50	1.76059575012781e-46	0.9929203539823008
RPL27A	14.425996	1.0509291	3.5510760241041725e-47	6.5964465398666e-44	0.9858407079646018
RPL31	14.165194	0.9632217	1.504518318534337e-45	2.6732673966757716e-42	0.9964601769911504
RPL27	14.13541	1.231175	2.2978985436751855e-45	3.912842491015575e-42	0.9699115044247788
MT-ATP6	14.100453	0.69432986	3.7733987554396145e-45	6.168299477542029e-42	1.0
RPS15A	14.031228	1.0592985	1.0039836233348108e-44	1.5780691821086043e-41	0.9982300884955753
RPL34	14.016853	0.9212093	1.229456656821528e-44	1.860896488678718e-41	0.9929203539823008
SNORA52	13.928425	1.101103	4.256400655749593e-44	6.212368771375664e-41	0.9823008849557522
RPS2	13.743862	1.1379466	5.5437670280122e-43	7.812314728750846e-40	0.9823008849557522
RPL23	13.720404	1.0133597	7.663729403665861e-43	1.0439787651320425e-39	0.9893805309734514
RPL26	13.675672	0.9778878	1.4189046798530237e-42	1.8705283081146297e-39	0.9858407079646018
RPS25	13.629215	1.0682642	2.6845194315634717e-42	3.4283829878032626e-39	0.9787610619469026
RPS3	13.501574	1.1082482	1.530708820203416e-41	1.8956205259167578e-38	0.9805309734513274
TMSB4X	13.476161	1.0561659	2.1606107516962178e-41	2.596990576163804e-38	0.9858407079646018
RPL37	13.456957	0.9251217	2.8022124649611833e-41	3.271943337301962e-38	0.9982300884955753
RPS27A	13.453737	0.86986315	2.926974375446556e-41	3.322685050038178e-38	0.9858407079646018
RPS13	13.433498	1.0837747	3.8479430846621825e-41	4.2501051362402543e-38	0.9787610619469026
B2M	13.390262	0.9734563	6.893767687223664e-41	7.413884317730776e-38	0.9946902654867257
RPL23A	13.337595	0.97407764	1.3990042757562197e-40	1.4659771214699854e-37	0.9876106194690265
HLA-DRA	13.215703	1.0001132	7.1217501905360534e-40	7.276114125915923e-37	0.984070796460177
RPL28	13.123135	1.0492324	2.4268508717915772e-39	2.418978404329424e-36	0.9734513274336283
RPL30	13.085532	0.91726387	3.983601460927802e-39	3.876139069136583e-36	0.9876106194690265
RPL37A	13.020677	0.8502006	9.33401090501217e-39	8.871000550119357e-36	0.9946902654867257
RPL32	12.878431	0.87181413	5.953327204875014e-38	5.529423247309709e-35	0.9858407079646018
RPS20	12.795867	0.89609194	1.729119227830439e-37	1.5703092329721455e-34	0.9752212389380531
RPS4X	12.790808	0.9975947	1.845467866544649e-37	1.6395377239582646e-34	0.9628318584070796
HLA-B	12.775973	1.0507227	2.233362091223728e-37	1.9419320974902145e-34	0.984070796460177
MT-CYB	12.770683	0.771093	2.3904547047160523e-37	2.0352231753673106e-34	0.9982300884955753
PABPC1	12.667651	1.3915596	8.935040153106601e-37	7.4520058354491315e-34	0.8619469026548673
RPS23	12.631198	0.8835289	1.420978429809023e-36	1.161422509820107e-33	0.9929203539823008
TPT1	12.503442	1.0759927	7.148773291679945e-36	5.728410159040868e-33	0.9610619469026549
RPL5	12.3772955	1.0926222	3.4683413986513444e-35	2.725782844974702e-32	0.9415929203539823
RPL12	12.356482	1.0201651	4.493974102386452e-35	3.465193200796738e-32	0.9628318584070796
RPS7	12.353952	1.1299566	4.637596037408503e-35	3.509715504829135e-32	0.9398230088495575
RPS16	12.3221	0.94771755	6.887760233481041e-35	5.117856317484903e-32	0.9823008849557522
RPS21	12.248159	0.9906632	1.7185212999335476e-34	1.2541216065068623e-31	0.9663716814159292
SNORD72	12.243444	0.89405334	1.821352325569749e-34	1.3058457103343673e-31	0.9911504424778761
RPL35	12.231715	1.16328	2.104467249898652e-34	1.4828148810622107e-31	0.9380530973451328
SNORA70	11.990577	0.93372583	3.981226210094943e-33	2.7576401953889834e-30	0.9858407079646018
FAU	11.969303	1.0817553	5.1458859058975774e-33	3.5049486552719385e-30	0.9238938053097345
SNORA7A	11.964014	1.0014691	5.484538272412497e-33	3.6743709111259264e-30	0.9557522123893806
RPS29	11.934461	0.9382035	7.826443926509056e-33	5.1587626442684775e-30	0.9734513274336283
RPS19	11.814869	0.87775594	3.270586743736104e-32	2.1215725151787835e-29	0.9752212389380531
MT-ND2	11.671244	0.7507814	1.7879015991720194e-31	1.1416589789587956e-28	1.0
RPL36	11.563266	1.0832111	6.3256201779836236e-31	3.9770633817485653e-28	0.9221238938053097
MT-ND3	11.442755	0.7743956	2.556387541308484e-30	1.5829074189493004e-27	0.9964601769911504
RPL15	11.439995	0.9649302	2.6390231916830068e-30	1.609685981709096e-27	0.9663716814159292
ACTB	11.402162	1.059146	4.0786229841214476e-30	2.4511924337072233e-27	0.9203539823008849
RPL8	11.395952	0.99146926	4.380134402708823e-30	2.5942456903695866e-27	0.9345132743362832
RPL38	11.248188	0.908062	2.363997836887062e-29	1.3801357085723364e-26	0.9575221238938053
CD52	11.200926	1.0896648	4.034945945672185e-29	2.3224807881941577e-26	0.9061946902654867
RPS17	11.155964	0.8951556	6.696316819474417e-29	3.8008108258536246e-26	0.9646017699115044
MT-ND4L	11.154354	1.2527684	6.818628240782979e-29	3.8172175385764114e-26	0.8353982300884956
RPL35A	11.019468	0.9329068	3.0787265772476885e-28	1.7002475544916391e-25	0.9415929203539823
RPL10A	10.961167	0.9778409	5.873690747526273e-28	3.200534930388749e-25	0.9309734513274336
RPL14	10.958982	0.9724012	6.0172206748035615e-28	3.2356020699631206e-25	0.9274336283185841
RPL23AP42	10.954958	0.9791132	6.290784018316104e-28	3.338772343850964e-25	0.9238938053097345
AC073861.1	10.930234	1.1038611	8.263481992208492e-28	4.329534853533134e-25	0.8672566371681416
AP002990.1	10.896657	1.1023387	1.1957057050648938e-27	6.185431018846457e-25	0.8867256637168142
SNORD35A	10.850315	1.2252821	1.9873986400814243e-27	1.0152377528025945e-24	0.8283185840707965
MT-ND5	10.77511	0.8530531	4.5124319399370794e-27	2.276661186288995e-24	0.9539823008849557
SNORA62	10.672767	1.1303799	1.3650016765201894e-26	6.802868721262266e-24	0.8442477876106195
RPL29	10.651379	1.0754716	1.7180226996582287e-26	8.459088393606365e-24	0.8814159292035398
RPL4	10.502004	1.0611057	8.456594424685695e-26	4.114233861352742e-23	0.8619469026548673
HLA-DPB1	10.452902	1.0792116	1.4210930757645974e-25	6.832448320855506e-23	0.863716814159292
AC026366.1	10.413574	1.048286	2.149941783559161e-25	1.0216473356827004e-22	0.8619469026548673
NACA	10.368498	1.0712317	3.449046821440116e-25	1.6201401891010715e-22	0.8707964601769912
RPS24	10.316981	0.8112723	5.9050704442188675e-25	2.742301293680596e-22	0.9646017699115044
RPS15	10.292373	0.86933005	7.627325464922421e-25	3.5023135929773548e-22	0.9292035398230089
HLA-C	10.267304	1.0686046	9.893022465567596e-25	4.492201656670566e-22	0.8707964601769912
RPL24	10.111031	1.0095062	4.936247363960485e-24	2.2168090222304744e-21	0.8672566371681416
RPS5	9.981664	0.87676704	1.8336554840298857e-23	8.145217246287972e-21	0.9185840707964602
MIR6850	9.96959	0.9831059	2.0708231076377788e-23	9.099820208584205e-21	0.8814159292035398
MT-ND1	9.949351	0.5898531	2.5383268537511614e-23	1.1035511014069012e-20	0.9946902654867257
UBA52	9.8945	0.8579175	4.398029238495582e-23	1.8919395883115677e-20	0.9132743362831859
RACK1	9.892085	0.9008986	4.5054444775524915e-23	1.917958327751434e-20	0.9256637168141593
PTMA	9.8547125	1.0005898	6.540351278237892e-23	2.7555106771932777e-20	0.8371681415929203
SNORD21	9.844363	1.0162914	7.249675838050956e-23	3.02318880075131e-20	0.8477876106194691
FO393411.1	9.770768	0.97135955	1.5030775569875977e-22	6.204673790041632e-20	0.8672566371681416
RPL18	9.758695	0.87852657	1.6932125365539787e-22	6.919651673135145e-20	0.9451327433628318
MALAT1	9.504216	1.2765528	2.0155946469399283e-21	8.155574894702382e-19	0.8584070796460177
RPLP0	9.234445	0.87824905	2.5962855423182825e-20	1.0402196201756984e-17	0.863716814159292
CD37	9.209262	0.88245475	3.283757684847039e-20	1.3028866534625624e-17	0.8973451327433628
SNORD36B	9.125088	0.890652	7.167838526842642e-20	2.8166159334276755e-17	0.8707964601769912
RPL18AP3	9.116808	1.0624924	7.736950096753005e-20	3.011294662895286e-17	0.7646017699115044
AC024293.1	9.08461	0.89130414	1.0407093731332948e-19	4.0123273539470147e-17	0.8460176991150442
AL033519.2	8.970308	0.9829102	2.9568649138173307e-19	1.1293289573175032e-16	0.815929203539823
RPL3P4	8.939145	0.8446963	3.9219257155117167e-19	1.4840494279242347e-16	0.8654867256637168
RPL13AP25	8.824383	0.8773066	1.1006499800035851e-18	4.126629608514359e-16	0.8849557522123894
MIR6805	8.803109	0.88212407	1.330767375359127e-18	4.944042757163767e-16	0.8584070796460177
RPS28P7	8.78425	1.0273985	1.5741030701497569e-18	5.795393708811722e-16	0.7805309734513274
MTATP6P1	8.629356	0.70724833	6.169824422250992e-18	2.2512697737868866e-15	0.9699115044247788
SYVN1	8.492286	1.1766251	2.0261236532773648e-17	7.327574808715581e-15	0.6548672566371682
NAP1L1	8.474117	1.1533911	2.368696157618393e-17	8.491360164332533e-15	0.6778761061946903
TXNIP	8.472277	0.9352102	2.406421411371188e-17	8.551584679870116e-15	0.815929203539823
AC245033.1	8.437664	0.9571593	3.237418024916247e-17	1.1405479519332092e-14	0.7610619469026548
HLA-DPA1	8.379593	0.8679141	5.311090828919267e-17	1.8551140932089205e-14	0.8530973451327434
HLA-E	8.351995	0.9042665	6.711940949189825e-17	2.3245499217842426e-14	0.8176991150442477
FTL	8.318302	0.81135166	8.923206191579442e-17	3.064408970010731e-14	0.856637168141593
BTG1	8.308068	0.9794951	9.727264998739121e-17	3.312701155862264e-14	0.7663716814159292
RPL10P16	8.27311	0.97320354	1.305085868705958e-16	4.4078466278021807e-14	0.7451327433628319
AP005202.1	8.166053	0.85421336	3.1864371328614866e-16	1.0673780844971342e-13	0.8070796460176991
AC116533.1	8.143399	0.8853849	3.8433185495688474e-16	1.2763166543276279e-13	0.8230088495575221
MIR7111	8.14248	0.88637096	3.8726421106669405e-16	1.2763166543276279e-13	0.7646017699115044
RPS13P2	8.1343155	1.1193309	4.1427401482752734e-16	1.354410893116525e-13	0.6460176991150443
RPL18A	8.1309805	0.9668454	4.2583274403811375e-16	1.3811513294131423e-13	0.736283185840708
RPL6	8.124771	0.89263064	4.48209047432409e-16	1.442280247355926e-13	0.7858407079646018
RPS9	8.052556	0.8460761	8.108288600702698e-16	2.5887611737884154e-13	0.8088495575221238
MS4A1	8.007363	0.6256572	1.1719353625024515e-15	3.712673058867262e-13	0.9699115044247788
SNORD55	8.004719	0.99869716	1.1973991632438977e-15	3.764162431099105e-13	0.7327433628318584
IGHM	7.9859753	0.71854734	1.3941578433653608e-15	4.3492403499856643e-13	0.8371681415929203
EEF2	7.974936	1.0569012	1.524599366466666e-15	4.720136538590397e-13	0.679646017699115
HLA-DRB1	7.959182	0.8563161	1.7318039345198026e-15	5.32132566857299e-13	0.8442477876106195
RPL13A	7.930204	0.86085236	2.1878628787105425e-15	6.647642288311982e-13	0.8035398230088495
RPL7A	7.929744	0.7265936	2.1959813759809075e-15	6.647642288311982e-13	0.8300884955752212
RPL7P9	7.8182015	0.93044174	5.358333430257889e-15	1.6101397962819788e-12	0.7292035398230089
SNORA33	7.811072	0.904398	5.670357672481797e-15	1.691463554754114e-12	0.7893805309734513
ACTG1	7.668367	0.9553672	1.742001214869831e-14	5.158722003484448e-12	0.7044247787610619
TOMM7	7.6443334	1.1691347	2.100304744907733e-14	6.17504705108952e-12	0.5929203539823009
LAPTM5	7.615815	0.8591214	2.6203197048837075e-14	7.648900384248749e-12	0.7858407079646018
EEF1B2	7.590287	0.8689153	3.1919735673466144e-14	9.251516579911638e-12	0.768141592920354
SNORD83A	7.5845375	0.9699738	3.3367508456726995e-14	9.603027944373677e-12	0.695575221238938
AC022431.1	7.556824	0.8852459	4.130289072213442e-14	1.1803672973017253e-11	0.7433628318584071
BANK1	7.54774	1.3884084	4.428757952864463e-14	1.2568753559702222e-11	0.5292035398230088
LTB	7.5386558	1.1032094	4.748409581932776e-14	1.3382983061023915e-11	0.6584070796460177
AC019205.3	7.534516	0.9018511	4.901496308144516e-14	1.3719825316776846e-11	0.7433628318584071
AC016739.1	7.459426	0.9778148	8.690017593661366e-14	2.415884006803803e-11	0.6991150442477876
AC134669.2	7.4512615	1.291496	9.2451819116499e-14	2.552857089077003e-11	0.5345132743362832
PNRC1	7.3668575	1.073952	1.746972023570461e-13	4.791510448808996e-11	0.6106194690265486
HLA-A	7.3273	0.7655916	2.348356092565617e-13	6.398017895658603e-11	0.8017699115044248
AC136632.1	7.3093615	1.0512775	2.684151491681778e-13	7.26445159010326e-11	0.6424778761061947
SNORD68	7.285903	1.0036472	3.1952304864468504e-13	8.590755545369963e-11	0.6584070796460177
MTRNR2L12	7.2783136	1.1612085	3.380193050639469e-13	9.028650287613279e-11	0.5734513274336284
AC078817.1	7.223347	0.9165575	5.07232985798966e-13	1.3460448331588535e-10	0.6867256637168142
RPS7P1	7.212998	0.87968296	5.473326841765678e-13	1.4430867615641158e-10	0.6920353982300885
HSP90AA1	7.2014985	1.1592226	5.955431164385318e-13	1.5601320858649667e-10	0.552212389380531
RPL9P9	7.1705656	0.8284731	7.468845217273703e-13	1.9441356528300918e-10	0.7327433628318584
AC127070.1	7.1154847	0.98807555	1.1152035491386905e-12	2.8844951545981557e-10	0.6353982300884956
HSPA8	7.0666127	1.1008804	1.5876105524725637e-12	4.080558518735614e-10	0.5557522123893806
MT-ATP8	7.03131	1.0525756	2.046029438672658e-12	5.22594281688972e-10	0.6123893805309735
MIR6797	6.9857736	0.6873233	2.8329104162536125e-12	7.190841613728968e-10	0.8548672566371681
FTH1	6.9845085	0.7836359	2.8585500664376614e-12	7.211133676858512e-10	0.7769911504424779
RPS10	6.9517355	0.78045774	3.6081892767185665e-12	9.046372464518875e-10	0.7575221238938054
RPL7AP6	6.950586	0.9728783	3.637725229528548e-12	9.064812009459949e-10	0.6106194690265486
RPL22	6.9120636	0.7920811	4.776542454211023e-12	1.1830482453105568e-09	0.7327433628318584
ARPC3	6.8925147	1.0064164	5.481460907793929e-12	1.3494630296314127e-09	0.5858407079646017
ARHGDIB	6.7955766	0.80379647	1.0788036003636819e-11	2.6399680680276997e-09	0.6778761061946903
UBB	6.7493496	0.8921315	1.485094535308651e-11	3.612580855622538e-09	0.6212389380530974
CD79A	6.7062273	0.4136281	1.9972033935097927e-11	4.829568703110337e-09	1.0
AP000936.3	6.698063	0.6652546	2.112002052153498e-11	5.077128697962176e-09	0.7946902654867256
RPS27AP16	6.6969132	0.8064613	2.1286813403417662e-11	5.087299434839004e-09	0.7486725663716814
AL121594.1	6.629068	0.87295854	3.378135939754545e-11	8.026411712206338e-09	0.6566371681415929
AP001324.1	6.5754814	0.7346187	4.849601461049607e-11	1.1455992075648224e-08	0.7539823008849558
GNAS	6.539374	0.8048273	6.177692997660094e-11	1.4509412628469831e-08	0.679646017699115
FCMR	6.448645	0.9235801	1.128545399589221e-10	2.6354437054292968e-08	0.6495575221238938
EIF1	6.417712	0.7639833	1.3833751741233363e-10	3.2121814341419534e-08	0.6920353982300885
MT-TT	6.390804	0.69330114	1.6501581623730703e-10	3.810000769587586e-08	0.8088495575221238
CFL1	6.3824096	0.96500343	1.743229987978617e-10	4.002279770714727e-08	0.5628318584070796
BTF3	6.378615	0.9144509	1.7869686217795046e-10	4.0797791433666485e-08	0.5716814159292035
YWHAZ	6.346762	0.9642856	2.1989394183155309e-10	4.992447622683378e-08	0.5433628318584071
COX7C	6.345037	0.9402765	2.2237185740557473e-10	5.020812539554488e-08	0.5699115044247788
NPM1	6.3221536	0.906201	2.5794269028030595e-10	5.7919472108160796e-08	0.5823008849557522
RPL13AP5	6.258793	0.8038757	3.8796847672282385e-10	8.663993299580132e-08	0.6495575221238938
AL049873.1	6.2345295	0.9214737	4.5313754402388166e-10	1.0064332615013028e-07	0.5858407079646017
ATP5E	6.2033668	0.97986025	5.526783349814502e-10	1.2208813792263204e-07	0.5557522123893806
MIR3648-1	6.199917	0.9715437	5.64929463630717e-10	1.2412350747417478e-07	0.5752212389380531
ARPC2	6.196697	1.0431535	5.76602694822741e-10	1.2601081459529922e-07	0.5185840707964602
SNORD58A	6.187153	0.72888374	6.126055258973538e-10	1.3316675546195298e-07	0.7168141592920354
AC005912.1	6.137821	0.66392094	8.366092868485925e-10	1.8072881775823494e-07	0.7964601769911505
RPL24P4	6.137131	0.9751274	8.40249476938964e-10	1.8072881775823494e-07	0.5380530973451327
CD53	6.122412	1.0735195	9.216915859904561e-10	1.9720822012917264e-07	0.5008849557522124
PFDN5	6.0717006	0.86282796	1.2656261964542923e-09	2.693872175546748e-07	0.6088495575221239
NOP53	6.0562916	0.95626575	1.3929522815161175e-09	2.9495223258403713e-07	0.5610619469026549
PPIA	6.0319133	0.8013199	1.6202954795637873e-09	3.4132275960481084e-07	0.5805309734513274
NACA3P	5.9944263	1.1195058	2.042054040249945e-09	4.27962166476382e-07	0.46371681415929206
TMSB10	5.979477	0.49355525	2.238551142100327e-09	4.6674933430721455e-07	0.9185840707964602
CD79B	5.945669	1.0669506	2.753294380825878e-09	5.68676291922592e-07	0.49557522123893805
AC008021.1	5.9455543	0.8947759	2.7552280764595693e-09	5.68676291922592e-07	0.5575221238938053
RPS28	5.9437146	0.8711475	2.786347666202378e-09	5.722093973602643e-07	0.5823008849557522
AC012618.1	5.9171515	0.78511095	3.2756536830760107e-09	6.693306953313367e-07	0.6460176991150443
AC008038.1	5.910597	0.7573941	3.4087059815954666e-09	6.930526733823976e-07	0.6247787610619469
EEF1A1	5.891853	0.9569632	3.818887946596927e-09	7.726064045226566e-07	0.5274336283185841
AC004453.1	5.883919	1.0012517	4.006650549089345e-09	8.065999408356367e-07	0.5132743362831859
RPL36AL	5.880239	0.7999761	4.096749917686293e-09	8.206954847357142e-07	0.5646017699115045
YBX1	5.878514	0.9266352	4.139659889501381e-09	8.252462473378192e-07	0.5203539823008849
EEF1D	5.875409	0.8917987	4.218002764480838e-09	8.367821309516427e-07	0.5592920353982301
EZR	5.8717294	1.2743794	4.312723219015272e-09	8.514399023743822e-07	0.4283185840707965
CTSS	5.8251576	1.3310151	5.70587404707587e-09	1.1210670898165845e-06	0.41238938053097346
EIF3H	5.7938795	1.1564415	6.877873355995786e-09	1.344871054734353e-06	0.45132743362831856
HSP90AB1	5.7209744	0.98796105	1.059146862377827e-08	2.0611502297521263e-06	0.4902654867256637
PTPRC	5.7114305	0.91441804	1.1203056366394435e-08	2.169835566471286e-06	0.5238938053097345
SH3BGRL3	5.660834	0.8151498	1.506392867984666e-08	2.8940996933439212e-06	0.5964601769911504
AC073621.1	5.660604	0.6036909	1.5084132299465465e-08	2.8940996933439212e-06	0.7823008849557522
RPS3A	5.617942	0.64361995	1.93245673274641e-08	3.6903602475302585e-06	0.695575221238938
RPL10	5.6078224	0.6994559	2.0488811790939228e-08	3.894494285861923e-06	0.6707964601769911
CCNI	5.57114	0.8786237	2.53078005163906e-08	4.788212424552475e-06	0.5451327433628319
PTPN6	5.4732814	1.1447579	4.417773202568828e-08	8.319868086146558e-06	0.4265486725663717
AL161909.1	5.4293547	1.1482028	5.6558218999572403e-08	1.0602590531447363e-05	0.4230088495575221
COX4I1	5.4268246	0.83697885	5.7365405296917326e-08	1.0704803736388678e-05	0.5380530973451327
IKZF1	5.405551	1.4225364	6.460939298586629e-08	1.2001782105242717e-05	0.35752212389380533
AC010343.1	5.3718586	0.97489595	7.792925448291098e-08	1.4410564900240376e-05	0.4902654867256637
IGKC	5.3598995	0.5745624	8.326834944611616e-08	1.5328502868533465e-05	0.7079646017699115
HINT1	5.3447204	1.0334616	9.055675575725936e-08	1.6595439181757482e-05	0.4176991150442478
RPL23AP65	5.323907	0.91566354	1.0156197700187392e-07	1.8529166580962415e-05	0.49911504424778763
SNORD18B	5.286879	1.0434552	1.2442068226288502e-07	2.259866676461032e-05	0.4353982300884956
GNAI2	5.2477818	1.0687859	1.5394133765827784e-07	2.7836817018056815e-05	0.39823008849557523
RPL5P17	5.213054	1.0892136	1.85756465719894e-07	3.344189200253263e-05	0.4176991150442478
MYL12A	5.2088	0.8184679	1.9006623991223685e-07	3.406770625654993e-05	0.5168141592920354
RIPOR2	5.1680923	1.0120687	2.364953953573005e-07	4.2204617126929255e-05	0.4265486725663717
LYN	5.1664824	1.4831257	2.385405187737106e-07	4.2384501655327094e-05	0.3345132743362832
MTCO1P12	5.073914	0.51192254	3.897156084104438e-07	6.894592107753077e-05	0.7628318584070797
RPL10P9	5.0651746	1.1151383	4.080265903695665e-07	7.182126565195658e-05	0.45486725663716815
PFN1	5.0637946	0.69997174	4.1099265190667093e-07	7.182126565195658e-05	0.5787610619469027
GAS5	5.0636797	0.98710096	4.1124076057840897e-07	7.182126565195658e-05	0.4353982300884956
AP001024.1	5.0605745	0.869463	4.179945859860983e-07	7.269014785316544e-05	0.5132743362831859
MT-TG	5.029872	0.70679814	4.908078258363198e-07	8.499086194259697e-05	0.6336283185840708
LUZP6	5.0253873	1.2630116	5.024179876461625e-07	8.663424430858955e-05	0.35752212389380533
PLAC8	5.014348	1.0044475	5.32136316622957e-07	9.137317164466548e-05	0.44424778761061945
OAZ1	4.9753656	0.6644616	6.512462560805763e-07	0.00011135766003031344	0.5663716814159292
PTMAP4	4.939373	0.83807	7.837416803896873e-07	0.00013337213117918382	0.4690265486725664
HNRNPA2B1	4.938683	0.8254139	7.86519284855343e-07	0.00013337213117918382	0.4725663716814159
TPM3	4.8976307	1.0238028	9.699904181502158e-07	0.0001638041256964664	0.39469026548672564
SNX2	4.886132	1.2291209	1.0283645775388285e-06	0.00017294722300526463	0.35752212389380533
HIST1H4C	4.8747473	1.0221944	1.0894776587229047e-06	0.00018236551726345194	0.39823008849557523
ATP5G2	4.8740573	0.9953029	1.093291695733617e-06	0.00018236551726345194	0.40530973451327434
PTP4A2	4.8710675	0.9893335	1.1099681849257722e-06	0.00018439459273724202	0.4247787610619469
RPL41	4.868423	0.63816106	1.124924285211868e-06	0.00018612259418523649	0.5787610619469027
AC246787.1	4.8587637	0.7763684	1.1812112757709604e-06	0.00019464742422149937	0.5132743362831859
AC079250.1	4.84186	0.8316392	1.2862960489596101e-06	0.00021111269330454773	0.49380530973451325
PCBP1	4.8332353	0.9624241	1.3433189361094265e-06	0.00021958965984793575	0.4194690265486726
RALGPS2	4.8304753	1.1065247	1.3620742244720103e-06	0.00022176847542429342	0.3858407079646018
ACTR2	4.806327	0.9809718	1.5372832661382296e-06	0.0002493022033225041	0.4247787610619469
MT-TK	4.8037972	0.53171825	1.5568447979303586e-06	0.00025147658639138325	0.7044247787610619
IKZF3	4.7756243	1.1608953	1.7915070359314687e-06	0.0002882421969976824	0.34690265486725663
CALM2	4.7086987	1.0512452	2.4930321803106827e-06	0.00039954018083433984	0.36991150442477877
EIF3L	4.673281	1.0007582	2.9642553709801317e-06	0.0004732040009603322	0.39823008849557523
RNASET2	4.6671867	1.3445631	3.0535203987423233e-06	0.00048555726900934834	0.32035398230088497
AC026403.1	4.6436133	0.79500747	3.4236830163351906e-06	0.000542308735769652	0.44778761061946903
GDI2	4.6368284	1.0185502	3.5379547912701576e-06	0.0005582455538796816	0.39469026548672564
MIR1244-1	4.631654	0.7196583	3.6275603059348153e-06	0.0005701827193178388	0.4743362831858407
AL121612.1	4.6035957	0.88128287	4.152578261953044e-06	0.0006502046583572224	0.45486725663716815
TMA7	4.5935917	0.9835933	4.356816617920692e-06	0.0006795802470403241	0.3911504424778761
CD48	4.590602	0.7831018	4.419698358339612e-06	0.0006867673490884598	0.4778761061946903
PCBP2	4.587382	0.85212123	4.488389321426992e-06	0.0006947992666619579	0.4283185840707965
CALM1	4.542765	0.82397395	5.552111869187174e-06	0.0008562194556908387	0.45486725663716815
RPL5P34	4.518387	0.81917995	6.231259554192223e-06	0.0009573416699292239	0.45486725663716815
UQCRB	4.480439	0.7923456	7.448955848538988e-06	0.0011401366242031568	0.4283185840707965
SERF2	4.4795194	0.66367507	7.481129974414426e-06	0.001140788577105949	0.49734513274336284
RPS3AP5	4.4541063	0.8631241	8.424343257827586e-06	0.0012798425127049811	0.4407079646017699
RPL9	4.4468617	0.73761857	8.713393466907686e-06	0.0013188527807856164	0.5150442477876106
AC107032.1	4.424208	0.54086363	9.67966607234204e-06	0.0014597007873741775	0.6353982300884956
ADD3	4.4150085	1.3276606	1.010058924687635e-05	0.0015175763998238813	0.30973451327433627
HNRNPA1	4.409029	0.66577	1.0383503346978122e-05	0.0015543686127507507	0.49557522123893805
CORO1B	4.3881006	0.77814156	1.1434487979595767e-05	0.001705449708985913	0.4265486725663717
NSA2	4.370507	1.0728621	1.2395848692862363e-05	0.0018421132673862044	0.3486725663716814
AC034236.1	4.3671722	0.54845583	1.2586558526003685e-05	0.0018636771278340311	0.6230088495575221
GAPDH	4.354408	0.75633544	1.3342705469262035e-05	0.001968506658528273	0.40176991150442476
SNORD49A	4.351533	0.9710717	1.3518890316051648e-05	0.001987325505561449	0.3734513274336283
SET	4.3419886	0.80366987	1.4119875964005055e-05	0.0020682328710429914	0.4407079646017699
ANKRD12	4.3349743	1.6722499	1.4577719444711377e-05	0.0021276702162393566	0.25309734513274335
RPS3AP26	4.322555	0.8057207	1.5423255917652644e-05	0.002243068325931355	0.45663716814159294
H3F3AP6	4.3013964	0.7728003	1.697250256420201e-05	0.002459628589685261	0.431858407079646
H3F3B	4.2995567	0.69944805	1.7114012448360735e-05	0.0024713722499192865	0.4725663716814159
LCP1	4.2919674	0.80260885	1.7709713683233902e-05	0.0025483903841292954	0.4353982300884956
SWAP70	4.276788	0.9973608	1.8960903551512207e-05	0.0027188605103145593	0.35398230088495575
KLF2	4.2743735	0.88180494	1.9167560243759707e-05	0.0027388835121738737	0.3893805309734513
